Log file open, 11/26/22 13:24:43
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Hit_React_2.Hit_React_2
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Hit_React_1.Hit_React_1
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Fire_Shotgun_Ironsights.Fire_Shotgun_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Fire_Shotgun_Hip.Fire_Shotgun_Hip
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Fire_Rifle_Ironsights.Fire_Rifle_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Fire_Rifle_Hip.Fire_Rifle_Hip
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Equip_Rifle_Standing.Equip_Rifle_Standing
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Equip_Pistol_Standing.Equip_Pistol_Standing
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Death_Ironsights_2.Death_Ironsights_2
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Death_Ironsights_1.Death_Ironsights_1
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Death_3.Death_3
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Death_1.Death_1
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Crouch_Walk_Rt_Rifle_Ironsights.Crouch_Walk_Rt_Rifle_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Crouch_Walk_Lt_Rifle_Ironsights.Crouch_Walk_Lt_Rifle_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Crouch_Walk_Fwd_Rifle_Ironsights.Crouch_Walk_Fwd_Rifle_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Crouch_Walk_Bwd_Rifle_Ironsights.Crouch_Walk_Bwd_Rifle_Ironsights
LogCook: Display: Cooked packages 1292 Packages Remain 2003 Total 3295
LogLinker: Warning: VerifyImport: Failed to find script package for import object 'Package /Script/ApexDestruction'
LogUObjectGlobals: Warning: [AssetLog] C:\Users\Professional\Desktop\Projects\2 - Shooter\ShooterProject\Shooter\Content\M5VFXVOL2\BluePrints\Niagara_BP\Nbuilding_DM_Blueprint.uasset: Failed to load '/Game/M5VFXVOL2/BluePrints/Text_count': Can't find file.
LogLinker: Warning: VerifyImport: Failed to load package for import object 'Package /Game/M5VFXVOL2/BluePrints/Text_count'
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: Unable to load DestructibleComponent0 with outer Nbuilding_DM_Blueprint_C /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Default__Nbuilding_DM_Blueprint_C because its class (DestructibleComponent) does not exist
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: Unable to load Default__Nbuilding_DM_Blueprint_C with outer Package /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint because its class (Nbuilding_DM_Blueprint_C) does not exist
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogBlueprint: Warning: FMemberReference::ResolveMember (addfire) bSelfContext == true, but no scope supplied!
LogBlueprint: Warning: FMemberReference::ResolveMember (Chunks_numbers) bSelfContext == true, but no scope supplied!
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogLinker: Warning: CreateExport: Failed to load Parent for BlueprintGeneratedClass /Game/M5VFXVOL2/BluePrints/Niagara_BP/Nbuilding_DM_Blueprint.Nbuilding_DM_Blueprint_C
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Crouch_to_Stand_Rifle_Ironsights.Crouch_to_Stand_Rifle_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Crouch_to_Stand_Rifle_Hip.Crouch_to_Stand_Rifle_Hip
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Crouch_Idle_Rifle_Ironsights.Crouch_Idle_Rifle_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Aim_Space_Ironsights.Aim_Space_Ironsights
LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/AnimStarterPack/Aim_Space_Hip.Aim_Space_Hip
LogNiagara: Compiling System NiagaraSystem /Game/VFX/Laser/NS_Laser.NS_Laser took 0.070664 sec, no shader worker used.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Maps/LevelContent/Architecture/SM_1Meter_01.SM_1Meter_01 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/Walls/SM_Ice_Fort_Wall_Chunk4DESTROYED.SM_Ice_Fort_Wall_Chunk4DESTROYED should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/Walls/SM_Ice_Fort_Wall_Chunk2DESTROYED.SM_Ice_Fort_Wall_Chunk2DESTROYED should be resaved to improve async compilation performance.
LogStaticMesh: Display: Building static mesh SM_Ice_Fort_Wall_Chunk4DESTROYED...
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/Walls/SM_Ice_Fort_Wall_Chunk3DESTROYED.SM_Ice_Fort_Wall_Chunk3DESTROYED should be resaved to improve async compilation performance.
LogStaticMesh: Display: Building static mesh SM_Ice_Fort_Wall_Chunk2DESTROYED...
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/pot1/SM_PotDebris_Core.SM_PotDebris_Core should be resaved to improve async compilation performance.
LogStaticMesh: Display: Building static mesh SM_Ice_Fort_Wall_Chunk3DESTROYED...
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/pot1/SM_PotDebris_02.SM_PotDebris_02 should be resaved to improve async compilation performance.
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/Walls/SM_Ice_Fort_Wall_Chunk4DESTROYED.SM_Ice_Fort_Wall_Chunk4DESTROYED
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/pot1/SM_PotDebris_01.SM_PotDebris_01 should be resaved to improve async compilation performance.
LogStaticMesh: Display: Building static mesh SM_PotDebris_02...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/Walls/SM_Ice_Fort_Wall_Chunk3DESTROYED.SM_Ice_Fort_Wall_Chunk3DESTROYED
LogStaticMesh: Display: Building static mesh SM_PotDebris_Core...
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Enemy/Enemy_Chicken/Meshes/S_Survival_CA_Chicken_02.S_Survival_CA_Chicken_02 should be resaved to improve async compilation performance.
LogStaticMesh: Display: Building static mesh SM_PotDebris_01...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/Walls/SM_Ice_Fort_Wall_Chunk2DESTROYED.SM_Ice_Fort_Wall_Chunk2DESTROYED
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/pot1/SM_PotDebris_01.SM_PotDebris_01
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/pot1/SM_PotDebris_02.SM_PotDebris_02
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Environments/Breakables/StaticMesh/pot1/SM_PotDebris_Core.SM_PotDebris_Core
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Maps/LevelContent/Architecture/SM_1Meter_01) ...
LogStaticMesh: Display: Building static mesh S_Survival_CA_Chicken_02...
LogStaticMesh: Display: Building static mesh SM_1Meter_01...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Enemy/Enemy_Chicken/Meshes/S_Survival_CA_Chicken_02.S_Survival_CA_Chicken_02
LogStaticMesh: Built static mesh [0.05s] /Game/InfinityBladeEffects/Maps/LevelContent/Architecture/SM_1Meter_01.SM_1Meter_01
LogStaticMesh: Display: Building static mesh Floor...
LogStaticMesh: Display: Building static mesh BG_test_mesh...
LogStaticMesh: Built static mesh [0.01s] /Game/M5VFXVOL2/Demo/Meshes/Floor.Floor
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/M5VFXVOL2/Demo/Meshes/BG_test_mesh) ...
LogStaticMesh: Built static mesh [2.63s] /Game/M5VFXVOL2/Demo/Meshes/BG_test_mesh.BG_test_mesh
LogMeshUtilities: Finished distance field build in 1.3s - 126x126x126 sparse distance field, 1.4Mb total, 0.1Mb always loaded, 37% occupied, 42 triangles, BG_test_mesh
LogMaterial: Display: Missing cached shadermap for M_MS_Imperfection_Material_Var_VT in PCD3D_SM5, Default, SM5 (DDC key hash: 1C789651ED6868540E4EADE66A005452C3F7CCE3), compiling. 
LogCook: Display: Cooked packages 1421 Packages Remain 1874 Total 3295
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Enemy/SM_SpiderBoss_RubbleBit.SM_SpiderBoss_RubbleBit should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Enemy/SM_SpiderBoss_RockSpawn.SM_SpiderBoss_RockSpawn should be resaved to improve async compilation performance.
LogStaticMesh: Display: Building static mesh SM_SpiderBoss_RubbleBit...
LogStaticMesh: Display: Building static mesh SM_SpiderBoss_RockSpawn...
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Enemy/SM_SpiderBoss_RubbleBit.SM_SpiderBoss_RubbleBit
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Enemy/SM_SpiderBoss_RockSpawn.SM_SpiderBoss_RockSpawn
